language,wals,metric,algorithm,value,run_id
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8911954227462965,0
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8858084501858394,1
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8889843103030033,2
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8886023148367597,3
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8871830762067013,4
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8884963598899184,5
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8894722607160881,6
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8848715853927165,7
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8871412518855798,8
ANCIENT_GREEK,[grc],del-verses,gzip,-0.8897399363712661,9
APALAÍ,apl,del-verses,gzip,-0.8846746240877457,0
APALAÍ,apl,del-verses,gzip,-0.887603293446698,1
APALAÍ,apl,del-verses,gzip,-0.8884816454294594,2
APALAÍ,apl,del-verses,gzip,-0.8865333462722294,3
APALAÍ,apl,del-verses,gzip,-0.8868244714336546,4
APALAÍ,apl,del-verses,gzip,-0.8878098181338628,5
APALAÍ,apl,del-verses,gzip,-0.8864163985578107,6
APALAÍ,apl,del-verses,gzip,-0.887249962054199,7
APALAÍ,apl,del-verses,gzip,-0.885806777493288,8
APALAÍ,apl,del-verses,gzip,-0.8891285902326265,9
APURINÃ,apu,del-verses,gzip,-0.8910307555071899,0
APURINÃ,apu,del-verses,gzip,-0.8873187486429855,1
APURINÃ,apu,del-verses,gzip,-0.8870519236252625,2
APURINÃ,apu,del-verses,gzip,-0.8846740418496729,3
APURINÃ,apu,del-verses,gzip,-0.8877451454850329,4
APURINÃ,apu,del-verses,gzip,-0.8869917571996976,5
APURINÃ,apu,del-verses,gzip,-0.8871670246132999,6
APURINÃ,apu,del-verses,gzip,-0.8867092365926968,7
APURINÃ,apu,del-verses,gzip,-0.8859113774710743,8
APURINÃ,apu,del-verses,gzip,-0.8868818880747529,9
ASHENINKA,cax,del-verses,gzip,-0.8911471527162939,0
ASHENINKA,cax,del-verses,gzip,-0.8843937739321813,1
ASHENINKA,cax,del-verses,gzip,-0.8887871009906632,2
ASHENINKA,cax,del-verses,gzip,-0.8857846683219613,3
ASHENINKA,cax,del-verses,gzip,-0.8882173370237653,4
ASHENINKA,cax,del-verses,gzip,-0.8856059188421502,5
ASHENINKA,cax,del-verses,gzip,-0.8869716765863318,6
ASHENINKA,cax,del-verses,gzip,-0.8887033121720017,7
ASHENINKA,cax,del-verses,gzip,-0.889990867018766,8
ASHENINKA,cax,del-verses,gzip,-0.887619643450647,9
ENGLISH,eng,del-verses,gzip,-0.887766011455739,0
ENGLISH,eng,del-verses,gzip,-0.8862907416366536,1
ENGLISH,eng,del-verses,gzip,-0.8891487036141125,2
ENGLISH,eng,del-verses,gzip,-0.8884140550807218,3
ENGLISH,eng,del-verses,gzip,-0.8897280605875993,4
ENGLISH,eng,del-verses,gzip,-0.8892442676509762,5
ENGLISH,eng,del-verses,gzip,-0.8873837553082836,6
ENGLISH,eng,del-verses,gzip,-0.8884170414568737,7
ENGLISH,eng,del-verses,gzip,-0.8872732593906598,8
ENGLISH,eng,del-verses,gzip,-0.8871149814546041,9
FRENCH,fre,del-verses,gzip,-0.8871511415641424,0
FRENCH,fre,del-verses,gzip,-0.888186997461304,1
FRENCH,fre,del-verses,gzip,-0.8883030359634451,2
FRENCH,fre,del-verses,gzip,-0.8906549382873283,3
FRENCH,fre,del-verses,gzip,-0.8890275690499843,4
FRENCH,fre,del-verses,gzip,-0.8873435956652544,5
FRENCH,fre,del-verses,gzip,-0.8911502245769548,6
FRENCH,fre,del-verses,gzip,-0.8897238000628306,7
FRENCH,fre,del-verses,gzip,-0.8889936065615528,8
FRENCH,fre,del-verses,gzip,-0.8909181475726726,9
GERMANY,ger,del-verses,gzip,-0.8877634958562531,0
GERMANY,ger,del-verses,gzip,-0.886666703972513,1
GERMANY,ger,del-verses,gzip,-0.886787015327107,2
GERMANY,ger,del-verses,gzip,-0.8875564484088124,3
GERMANY,ger,del-verses,gzip,-0.8877718896716899,4
GERMANY,ger,del-verses,gzip,-0.888513343368606,5
GERMANY,ger,del-verses,gzip,-0.8896549022680089,6
GERMANY,ger,del-verses,gzip,-0.8891708589111542,7
GERMANY,ger,del-verses,gzip,-0.8909027828296111,8
GERMANY,ger,del-verses,gzip,-0.8872402813606934,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8877572885286814,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8851166542722815,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8940721227170173,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8909714256904092,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8899756733932466,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8905113629202012,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8901111713324175,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.886282566772124,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8877068706908504,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,-0.8911321325484957,9
GUARANI_MBYA,[gun],del-verses,gzip,-0.8886161672363088,0
GUARANI_MBYA,[gun],del-verses,gzip,-0.8894746045624354,1
GUARANI_MBYA,[gun],del-verses,gzip,-0.8892043557745807,2
GUARANI_MBYA,[gun],del-verses,gzip,-0.8867117081313091,3
GUARANI_MBYA,[gun],del-verses,gzip,-0.8898306970829027,4
GUARANI_MBYA,[gun],del-verses,gzip,-0.8893919402273269,5
GUARANI_MBYA,[gun],del-verses,gzip,-0.8890517446943804,6
GUARANI_MBYA,[gun],del-verses,gzip,-0.8887783165090215,7
GUARANI_MBYA,[gun],del-verses,gzip,-0.8876718861775693,8
GUARANI_MBYA,[gun],del-verses,gzip,-0.8857070185199905,9
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8893614169342408,0
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8895929421369776,1
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8883743884383625,2
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8854559523301793,3
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8860408581055146,4
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8888130677698639,5
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8897879107287561,6
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8850203193829244,7
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8881520023883652,8
GUARANI_PARAGUAY,gua,del-verses,gzip,-0.8893370458602684,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8908747561451424,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8899570815450644,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8865610612563403,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8893889972688256,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8893359344518142,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8896449473273508,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8933499804916114,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8874100663285213,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8868326180257511,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,-0.8893452984783456,9
JAMAMADI,jmm,del-verses,gzip,-0.8856886457843682,0
JAMAMADI,jmm,del-verses,gzip,-0.8864216848063692,1
JAMAMADI,jmm,del-verses,gzip,-0.8909415442469586,2
JAMAMADI,jmm,del-verses,gzip,-0.8880586957164881,3
JAMAMADI,jmm,del-verses,gzip,-0.8882920848221476,4
JAMAMADI,jmm,del-verses,gzip,-0.8863132081797951,5
JAMAMADI,jmm,del-verses,gzip,-0.8871744468513837,6
JAMAMADI,jmm,del-verses,gzip,-0.8880817059100038,7
JAMAMADI,jmm,del-verses,gzip,-0.8897417270136385,8
JAMAMADI,jmm,del-verses,gzip,-0.8865564587969613,9
KAIGANG,kng,del-verses,gzip,-0.889391545213669,0
KAIGANG,kng,del-verses,gzip,-0.8887257929537209,1
KAIGANG,kng,del-verses,gzip,-0.8877365225272918,2
KAIGANG,kng,del-verses,gzip,-0.8864691868999206,3
KAIGANG,kng,del-verses,gzip,-0.8878354495699348,4
KAIGANG,kng,del-verses,gzip,-0.8876162058538072,5
KAIGANG,kng,del-verses,gzip,-0.88658682986955,6
KAIGANG,kng,del-verses,gzip,-0.8871483076791449,7
KAIGANG,kng,del-verses,gzip,-0.8891268485320029,8
KAIGANG,kng,del-verses,gzip,-0.8899877811733816,9
MACUSHI,mac,del-verses,gzip,-0.8853940441211078,0
MACUSHI,mac,del-verses,gzip,-0.8909231903644486,1
MACUSHI,mac,del-verses,gzip,-0.8894955186348141,2
MACUSHI,mac,del-verses,gzip,-0.88700998025465,3
MACUSHI,mac,del-verses,gzip,-0.8898608412281115,4
MACUSHI,mac,del-verses,gzip,-0.8862188215096564,5
MACUSHI,mac,del-verses,gzip,-0.8864003621848532,6
MACUSHI,mac,del-verses,gzip,-0.888554196615275,7
MACUSHI,mac,del-verses,gzip,-0.8868351633081641,8
MACUSHI,mac,del-verses,gzip,-0.8831864198609981,9
MATSÉS,myr,del-verses,gzip,-0.8882919217730408,0
MATSÉS,myr,del-verses,gzip,-0.8900925299029564,1
MATSÉS,myr,del-verses,gzip,-0.8888306481946598,2
MATSÉS,myr,del-verses,gzip,-0.8898862607775618,3
MATSÉS,myr,del-verses,gzip,-0.8877434885690504,4
MATSÉS,myr,del-verses,gzip,-0.8910316610974003,5
MATSÉS,myr,del-verses,gzip,-0.8887748341960237,6
MATSÉS,myr,del-verses,gzip,-0.8899954620792413,7
MATSÉS,myr,del-verses,gzip,-0.885661383750361,8
MATSÉS,myr,del-verses,gzip,-0.8869572391969579,9
MAXAKALI,max,del-verses,gzip,-0.8846041175280336,0
MAXAKALI,max,del-verses,gzip,-0.8888200989970434,1
MAXAKALI,max,del-verses,gzip,-0.8871741749994715,2
MAXAKALI,max,del-verses,gzip,-0.8895992703573619,3
MAXAKALI,max,del-verses,gzip,-0.8894996089042978,4
MAXAKALI,max,del-verses,gzip,-0.8873583976854382,5
MAXAKALI,max,del-verses,gzip,-0.8887989586888176,6
MAXAKALI,max,del-verses,gzip,-0.8865580860168941,7
MAXAKALI,max,del-verses,gzip,-0.8868600904201184,8
MAXAKALI,max,del-verses,gzip,-0.8842356721561,9
NADEB,nad,del-verses,gzip,-0.889060572392802,0
NADEB,nad,del-verses,gzip,-0.8872824218165586,1
NADEB,nad,del-verses,gzip,-0.886544182749732,2
NADEB,nad,del-verses,gzip,-0.8892420663826531,3
NADEB,nad,del-verses,gzip,-0.8876846517400123,4
NADEB,nad,del-verses,gzip,-0.8898871058330696,5
NADEB,nad,del-verses,gzip,-0.8871696012282728,6
NADEB,nad,del-verses,gzip,-0.886828686841931,7
NADEB,nad,del-verses,gzip,-0.8901617994393307,8
NADEB,nad,del-verses,gzip,-0.8850456310227186,9
NHEENGATU,[yrl],del-verses,gzip,-0.89070370935735,0
NHEENGATU,[yrl],del-verses,gzip,-0.8863053040011644,1
NHEENGATU,[yrl],del-verses,gzip,-0.8891417252114892,2
NHEENGATU,[yrl],del-verses,gzip,-0.886685150145726,3
NHEENGATU,[yrl],del-verses,gzip,-0.8917828984035812,4
NHEENGATU,[yrl],del-verses,gzip,-0.8900540659512306,5
NHEENGATU,[yrl],del-verses,gzip,-0.8897629689058656,6
NHEENGATU,[yrl],del-verses,gzip,-0.8894257223289184,7
NHEENGATU,[yrl],del-verses,gzip,-0.887956037246222,8
NHEENGATU,[yrl],del-verses,gzip,-0.8892553240584609,9
PALIKÚR,plk,del-verses,gzip,-0.8884919346108043,0
PALIKÚR,plk,del-verses,gzip,-0.888994262206344,1
PALIKÚR,plk,del-verses,gzip,-0.8868355526686154,2
PALIKÚR,plk,del-verses,gzip,-0.8854801342427195,3
PALIKÚR,plk,del-verses,gzip,-0.8850319367760096,4
PALIKÚR,plk,del-verses,gzip,-0.8897737360614918,5
PALIKÚR,plk,del-verses,gzip,-0.8876756522680525,6
PALIKÚR,plk,del-verses,gzip,-0.8871083685179171,7
PALIKÚR,plk,del-verses,gzip,-0.884302262639385,8
PALIKÚR,plk,del-verses,gzip,-0.8881823102738985,9
PARECÍS,pex,del-verses,gzip,-0.8885417099486157,0
PARECÍS,pex,del-verses,gzip,-0.8883284165039266,1
PARECÍS,pex,del-verses,gzip,-0.8886996024985804,2
PARECÍS,pex,del-verses,gzip,-0.8872841096383707,3
PARECÍS,pex,del-verses,gzip,-0.8917134111715904,4
PARECÍS,pex,del-verses,gzip,-0.8863533746069999,5
PARECÍS,pex,del-verses,gzip,-0.8889959972853562,6
PARECÍS,pex,del-verses,gzip,-0.8936413623080013,7
PARECÍS,pex,del-verses,gzip,-0.8871289871331423,8
PARECÍS,pex,del-verses,gzip,-0.889206520685309,9
PORTUGUESE,por,del-verses,gzip,-0.8895251774405656,0
PORTUGUESE,por,del-verses,gzip,-0.8897583450694373,1
PORTUGUESE,por,del-verses,gzip,-0.8899510969759713,2
PORTUGUESE,por,del-verses,gzip,-0.8862452861277696,3
PORTUGUESE,por,del-verses,gzip,-0.8888940703917527,4
PORTUGUESE,por,del-verses,gzip,-0.8866401166459925,5
PORTUGUESE,por,del-verses,gzip,-0.8876256384906904,6
PORTUGUESE,por,del-verses,gzip,-0.8901189776687589,7
PORTUGUESE,por,del-verses,gzip,-0.8889096149003441,8
PORTUGUESE,por,del-verses,gzip,-0.8882163298171655,9
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8822503375437779,0
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8870873227466811,1
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8857765562995606,2
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8868817123236034,3
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8884049428745708,4
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8841882157812854,5
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8839826053582076,6
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8853756159745592,7
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8853499146716745,8
SATERÉ-MAWÉ,[mav],del-verses,gzip,-0.8863436983832167,9
SPANISH,spa,del-verses,gzip,-0.8862146972343681,0
SPANISH,spa,del-verses,gzip,-0.8871206614080962,1
SPANISH,spa,del-verses,gzip,-0.8855962546247572,2
SPANISH,spa,del-verses,gzip,-0.8871857606301605,3
SPANISH,spa,del-verses,gzip,-0.8879371141514859,4
SPANISH,spa,del-verses,gzip,-0.88794796402183,5
SPANISH,spa,del-verses,gzip,-0.8878286154480454,6
SPANISH,spa,del-verses,gzip,-0.8868060151681187,7
SPANISH,spa,del-verses,gzip,-0.8876902796011588,8
SPANISH,spa,del-verses,gzip,-0.8859407380081809,9
TERÊNA,trn,del-verses,gzip,-0.884335294104977,0
TERÊNA,trn,del-verses,gzip,-0.8884772536847932,1
TERÊNA,trn,del-verses,gzip,-0.8893603547912543,2
TERÊNA,trn,del-verses,gzip,-0.887335683961807,3
TERÊNA,trn,del-verses,gzip,-0.8891815806648243,4
TERÊNA,trn,del-verses,gzip,-0.8863685805549752,5
TERÊNA,trn,del-verses,gzip,-0.88667443508453,6
TERÊNA,trn,del-verses,gzip,-0.8871030622069342,7
TERÊNA,trn,del-verses,gzip,-0.8910490164192189,8
TERÊNA,trn,del-verses,gzip,-0.8872969136693282,9
TUYÚCA,tuy,del-verses,gzip,-0.8873992796762664,0
TUYÚCA,tuy,del-verses,gzip,-0.8901135430202498,1
TUYÚCA,tuy,del-verses,gzip,-0.8874047741364769,2
TUYÚCA,tuy,del-verses,gzip,-0.8913992467095051,3
TUYÚCA,tuy,del-verses,gzip,-0.88827564607984,4
TUYÚCA,tuy,del-verses,gzip,-0.8882481737787875,5
TUYÚCA,tuy,del-verses,gzip,-0.8863003876341679,6
TUYÚCA,tuy,del-verses,gzip,-0.8884624577269967,7
TUYÚCA,tuy,del-verses,gzip,-0.8881932291766826,8
TUYÚCA,tuy,del-verses,gzip,-0.8854405046112257,9
WAPISHANA,wps,del-verses,gzip,-0.8869357526209211,0
WAPISHANA,wps,del-verses,gzip,-0.8905255058932373,1
WAPISHANA,wps,del-verses,gzip,-0.8889536612651225,2
WAPISHANA,wps,del-verses,gzip,-0.8901478855621586,3
WAPISHANA,wps,del-verses,gzip,-0.8922200771289526,4
WAPISHANA,wps,del-verses,gzip,-0.8852104997333057,5
WAPISHANA,wps,del-verses,gzip,-0.8896994614190028,6
WAPISHANA,wps,del-verses,gzip,-0.8895956158279562,7
WAPISHANA,wps,del-verses,gzip,-0.8901714868328511,8
WAPISHANA,wps,del-verses,gzip,-0.8898599500597112,9
YANOMAMI,[guu],del-verses,gzip,-0.886126298933451,0
YANOMAMI,[guu],del-verses,gzip,-0.8841010973766575,1
YANOMAMI,[guu],del-verses,gzip,-0.8895323197335125,2
YANOMAMI,[guu],del-verses,gzip,-0.8849424337527884,3
YANOMAMI,[guu],del-verses,gzip,-0.8875349486420874,4
YANOMAMI,[guu],del-verses,gzip,-0.887883899861704,5
YANOMAMI,[guu],del-verses,gzip,-0.8854219740791327,6
YANOMAMI,[guu],del-verses,gzip,-0.8871795750073858,7
YANOMAMI,[guu],del-verses,gzip,-0.8851779223059039,8
YANOMAMI,[guu],del-verses,gzip,-0.8860278219021481,9
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9030904805459791,0
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9013974882150144,1
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8984908182649687,2
ANCIENT_GREEK,[grc],del-verses,bz2,-0.8996033560824597,3
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9021010694434672,4
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9014458594244705,5
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9028662140294097,6
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9025320129458946,7
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9036489481460634,8
ANCIENT_GREEK,[grc],del-verses,bz2,-0.9025891789207064,9
APALAÍ,apl,del-verses,bz2,-0.8913173933809871,0
APALAÍ,apl,del-verses,bz2,-0.8889945746465764,1
APALAÍ,apl,del-verses,bz2,-0.8933585346238789,2
APALAÍ,apl,del-verses,bz2,-0.8897293854940174,3
APALAÍ,apl,del-verses,bz2,-0.8895048599572993,4
APALAÍ,apl,del-verses,bz2,-0.8887822959573156,5
APALAÍ,apl,del-verses,bz2,-0.8914031213131887,6
APALAÍ,apl,del-verses,bz2,-0.8912969819685582,7
APALAÍ,apl,del-verses,bz2,-0.888945587256747,8
APALAÍ,apl,del-verses,bz2,-0.8916847988047076,9
APURINÃ,apu,del-verses,bz2,-0.8909415332882786,0
APURINÃ,apu,del-verses,bz2,-0.8922354822226252,1
APURINÃ,apu,del-verses,bz2,-0.891411310926863,2
APURINÃ,apu,del-verses,bz2,-0.8920376811116423,3
APURINÃ,apu,del-verses,bz2,-0.8873399047257982,4
APURINÃ,apu,del-verses,bz2,-0.8921036148153032,5
APURINÃ,apu,del-verses,bz2,-0.8920500436810787,6
APURINÃ,apu,del-verses,bz2,-0.8921448233800913,7
APURINÃ,apu,del-verses,bz2,-0.8925692715974088,8
APURINÃ,apu,del-verses,bz2,-0.8903192839599783,9
ASHENINKA,cax,del-verses,bz2,-0.8834254491772585,0
ASHENINKA,cax,del-verses,bz2,-0.8849647139307961,1
ASHENINKA,cax,del-verses,bz2,-0.8837765095596443,2
ASHENINKA,cax,del-verses,bz2,-0.881710654232528,3
ASHENINKA,cax,del-verses,bz2,-0.8839880459439023,4
ASHENINKA,cax,del-verses,bz2,-0.8825567997695604,5
ASHENINKA,cax,del-verses,bz2,-0.8826468152522234,6
ASHENINKA,cax,del-verses,bz2,-0.8825432974471609,7
ASHENINKA,cax,del-verses,bz2,-0.8831013934396716,8
ASHENINKA,cax,del-verses,bz2,-0.8830563856983401,9
ENGLISH,eng,del-verses,bz2,-0.895126362614264,0
ENGLISH,eng,del-verses,bz2,-0.8951556924280197,1
ENGLISH,eng,del-verses,bz2,-0.8956640758664516,2
ENGLISH,eng,del-verses,bz2,-0.8936403187173094,3
ENGLISH,eng,del-verses,bz2,-0.8945495429437357,4
ENGLISH,eng,del-verses,bz2,-0.8905851297844258,5
ENGLISH,eng,del-verses,bz2,-0.8943833406657867,6
ENGLISH,eng,del-verses,bz2,-0.8943686757589089,7
ENGLISH,eng,del-verses,bz2,-0.8979762428508579,8
ENGLISH,eng,del-verses,bz2,-0.8968030503006306,9
FRENCH,fre,del-verses,bz2,-0.8944908933537136,0
FRENCH,fre,del-verses,bz2,-0.8937128229682695,1
FRENCH,fre,del-verses,bz2,-0.894873022596269,2
FRENCH,fre,del-verses,bz2,-0.8938923776726028,3
FRENCH,fre,del-verses,bz2,-0.8950525773006022,4
FRENCH,fre,del-verses,bz2,-0.8940397046094916,5
FRENCH,fre,del-verses,bz2,-0.894707279792269,6
FRENCH,fre,del-verses,bz2,-0.8951860923371577,7
FRENCH,fre,del-verses,bz2,-0.8935885158652696,8
FRENCH,fre,del-verses,bz2,-0.8964705990681571,9
GERMANY,ger,del-verses,bz2,-0.8988663823900173,0
GERMANY,ger,del-verses,bz2,-0.8960494040657325,1
GERMANY,ger,del-verses,bz2,-0.8965727522196788,2
GERMANY,ger,del-verses,bz2,-0.8942472660747524,3
GERMANY,ger,del-verses,bz2,-0.896258743327311,4
GERMANY,ger,del-verses,bz2,-0.898374890210659,5
GERMANY,ger,del-verses,bz2,-0.8977878301075367,6
GERMANY,ger,del-verses,bz2,-0.8964817351494273,7
GERMANY,ger,del-verses,bz2,-0.8943018763169033,8
GERMANY,ger,del-verses,bz2,-0.8939969691315606,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8832034075790305,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8815593114019334,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8834057578777501,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8805425011508673,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8838357522625293,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8817414266707811,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8820449521188606,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8859756066714893,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.881255785953854,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,-0.8819387182120327,9
GUARANI_MBYA,[gun],del-verses,bz2,-0.8845822744354119,0
GUARANI_MBYA,[gun],del-verses,bz2,-0.8860462598780355,1
GUARANI_MBYA,[gun],del-verses,bz2,-0.8899021088607203,2
GUARANI_MBYA,[gun],del-verses,bz2,-0.885484378141254,3
GUARANI_MBYA,[gun],del-verses,bz2,-0.8855513915594022,4
GUARANI_MBYA,[gun],del-verses,bz2,-0.884850328108005,5
GUARANI_MBYA,[gun],del-verses,bz2,-0.8891237222345366,6
GUARANI_MBYA,[gun],del-verses,bz2,-0.8862988489156713,7
GUARANI_MBYA,[gun],del-verses,bz2,-0.8858503745019098,8
GUARANI_MBYA,[gun],del-verses,bz2,-0.8865926769798599,9
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8966124281450228,0
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.897797512797439,1
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8997693756423306,2
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8941881678394579,3
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8938882086535767,4
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8967747011472209,5
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.9007725178377368,6
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8937161009239727,7
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8985400347165877,8
GUARANI_PARAGUAY,gua,del-verses,bz2,-0.8946651521186462,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8826536253882729,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8857045205520763,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8827843062354869,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8839855647925693,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8878054664803627,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8850159330109872,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8834678675901446,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8807838840358266,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8827189658118799,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,-0.8831210607263844,9
JAMAMADI,jmm,del-verses,bz2,-0.8835691671512567,0
JAMAMADI,jmm,del-verses,bz2,-0.8862559496887855,1
JAMAMADI,jmm,del-verses,bz2,-0.8839353018457496,2
JAMAMADI,jmm,del-verses,bz2,-0.8803762572419289,3
JAMAMADI,jmm,del-verses,bz2,-0.887015140746484,4
JAMAMADI,jmm,del-verses,bz2,-0.8846891085697056,5
JAMAMADI,jmm,del-verses,bz2,-0.8836553164911374,6
JAMAMADI,jmm,del-verses,bz2,-0.883531476815059,7
JAMAMADI,jmm,del-verses,bz2,-0.8836499321573948,8
JAMAMADI,jmm,del-verses,bz2,-0.8823630763929271,9
KAIGANG,kng,del-verses,bz2,-0.8898545492056943,0
KAIGANG,kng,del-verses,bz2,-0.886342926896362,1
KAIGANG,kng,del-verses,bz2,-0.8881911491644316,2
KAIGANG,kng,del-verses,bz2,-0.8861709992435183,3
KAIGANG,kng,del-verses,bz2,-0.8840304999656144,4
KAIGANG,kng,del-verses,bz2,-0.8868930953854618,5
KAIGANG,kng,del-verses,bz2,-0.8907356784265181,6
KAIGANG,kng,del-verses,bz2,-0.8892399078467781,7
KAIGANG,kng,del-verses,bz2,-0.8873014235609655,8
KAIGANG,kng,del-verses,bz2,-0.8908087476789767,9
MACUSHI,mac,del-verses,bz2,-0.883222641257551,0
MACUSHI,mac,del-verses,bz2,-0.8805193071454794,1
MACUSHI,mac,del-verses,bz2,-0.8750495982081604,2
MACUSHI,mac,del-verses,bz2,-0.8763919945710821,3
MACUSHI,mac,del-verses,bz2,-0.8817133724185755,4
MACUSHI,mac,del-verses,bz2,-0.8797183192604212,5
MACUSHI,mac,del-verses,bz2,-0.8807529286119548,6
MACUSHI,mac,del-verses,bz2,-0.880574931304164,7
MACUSHI,mac,del-verses,bz2,-0.8857739360025513,8
MACUSHI,mac,del-verses,bz2,-0.8777047247160387,9
MATSÉS,myr,del-verses,bz2,-0.8838327859599756,0
MATSÉS,myr,del-verses,bz2,-0.8859104870736725,1
MATSÉS,myr,del-verses,bz2,-0.8822131606823694,2
MATSÉS,myr,del-verses,bz2,-0.8867734692291647,3
MATSÉS,myr,del-verses,bz2,-0.8822377004593028,4
MATSÉS,myr,del-verses,bz2,-0.8851088543605139,5
